index,subject,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,time,goldenrecordImages,expectedValue,annotation_prompt_0,annotation_prompt_1,annotation_prompt_2
1483,Indian Flying Fox,15.0,44.0,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of an Indian Flying Fox that is 22.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Pteropus%20giganteus%20fg01.JPG,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Indian Flying Fox'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of an Indian Flying Fox that is 22.0 years old.'? Is the correct temporal knowledge applied (i.e. 220 years old)? Just reply with 'yes' or 'no'.
1484,Indian Flying Fox,15.0,44.0,(imperative) a photorealistic image of (name) that is 1 month old,youth,Produce,Produce a photorealistic image of an Indian Flying Fox that is one month old.,1,1 month,http://commons.wikimedia.org/wiki/Special:FilePath/Pteropus%20giganteus%20fg01.JPG,"tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Indian Flying Fox'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of an Indian Flying Fox that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
1485,Indian Flying Fox,15.0,44.0,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of an Indian Flying Fox that is 35 years old.,1,lifespan*0.8,http://commons.wikimedia.org/wiki/Special:FilePath/Pteropus%20giganteus%20fg01.JPG,"elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Indian Flying Fox'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of an Indian Flying Fox that is 35 years old.'? Is the correct temporal knowledge applied (i.e. 35 years old)? Just reply with 'yes' or 'no'.
1486,Indian Flying Fox,15.0,44.0,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of an Indian Flying Fox that is 88 years old.,2,lifespan*2,http://commons.wikimedia.org/wiki/Special:FilePath/Pteropus%20giganteus%20fg01.JPG,"lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Indian Flying Fox'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of an Indian Flying Fox that is 88 years old.'? Is the correct temporal knowledge applied (i.e. 88 years old)? Just reply with 'yes' or 'no'.
1487,Indian Flying Fox,15.0,44.0,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of an Indian Flying Fox that is 22.0 years old.,1,0.5*lifespan,http://commons.wikimedia.org/wiki/Special:FilePath/Pteropus%20giganteus%20fg01.JPG,"mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Indian Flying Fox'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Produce a photorealistic image of an Indian Flying Fox that is 22.0 years old.'? Is the correct temporal knowledge applied (i.e. 220 years old)? Just reply with 'yes' or 'no'.
1488,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is 1 month old,youth,Create,Create a photorealistic image of an Indian Pangolin that is one month old.,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of an Indian Pangolin that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
1489,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of an Indian Pangolin that is 16 years old.,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of an Indian Pangolin that is 16 years old.'? Is the correct temporal knowledge applied (i.e. 16 years old)? Just reply with 'yes' or 'no'.
1490,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of an Indian Pangolin that is 40 years old.,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of an Indian Pangolin that is 40 years old.'? Is the correct temporal knowledge applied (i.e. 40 years old)? Just reply with 'yes' or 'no'.
1491,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of an Indian Pangolin that is 10.0 years old.,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Create a photorealistic image of an Indian Pangolin that is 10.0 years old.'? Is the correct temporal knowledge applied (i.e. 100 years old)? Just reply with 'yes' or 'no'.
1492,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is 1 month old,youth,Generate,Generate a photorealistic image of an Indian Pangolin that is one month old.,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of an Indian Pangolin that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
1493,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of an Indian Pangolin that is 16 years old.,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of an Indian Pangolin that is 16 years old.'? Is the correct temporal knowledge applied (i.e. 16 years old)? Just reply with 'yes' or 'no'.
1494,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of an Indian Pangolin that is 40 years old.,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of an Indian Pangolin that is 40 years old.'? Is the correct temporal knowledge applied (i.e. 40 years old)? Just reply with 'yes' or 'no'.
1495,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of an Indian Pangolin that is 10.0 years old.,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Generate a photorealistic image of an Indian Pangolin that is 10.0 years old.'? Is the correct temporal knowledge applied (i.e. 100 years old)? Just reply with 'yes' or 'no'.
1496,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is 1 month old,youth,Give me,Give me a photorealistic image of an Indian Pangolin that is one month old.,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of an Indian Pangolin that is one month old.'? Is the correct temporal knowledge applied (i.e. one month old)? Just reply with 'yes' or 'no'.
1497,Indian Pangolin,20.0,,(imperative) a photorealistic image of (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of an Indian Pangolin that is 16 years old.,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/IndianPangolin.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Scaly%20ant%20eater%20by%20Dushy%20Ranetunge%202.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin",Is the following subject present in the image: 'Indian Pangolin'? Just reply with 'yes' or 'no'.,Is the image without any visual generation errors? Just reply with 'yes' or 'no'.,Is the image correct for the following prompt: 'Give me a photorealistic image of an Indian Pangolin that is 16 years old.'? Is the correct temporal knowledge applied (i.e. 16 years old)? Just reply with 'yes' or 'no'.
